,gw,team,opponent_team,player,position,price,play_proba,was_home,season,minutes,xG,xGA,npxG,npxGA
0,30,Aston Villa,Sheffield United,Tyrone_Mings,2,4.4,1.0,True,1920,90.0,45.08898899999999,71.595382,42.652501,66.88436700000001
1,30,Aston Villa,Sheffield United,Tom_Heaton,1,4.3,0.0,True,1920,0.0,45.08898899999999,71.595382,42.652501,66.88436700000001
2,30,Aston Villa,Sheffield United,Daniel_Drinkwater,3,4.4,1.0,True,1920,90.0,45.08898899999999,71.595382,42.652501,66.88436700000001
3,30,Aston Villa,Sheffield United,Matt_Targett,2,4.3,1.0,True,1920,90.0,45.08898899999999,71.595382,42.652501,66.88436700000001
4,30,Aston Villa,Sheffield United,Neil_Taylor,2,4.2,0.75,True,1920,67.5,45.08898899999999,71.595382,42.652501,66.88436700000001
5,30,Aston Villa,Sheffield United,James_Chester,2,4.2,0.0,True,1920,0.0,45.08898899999999,71.595382,42.652501,66.88436700000001
6,30,Aston Villa,Sheffield United,Kortney_Hause,2,4.4,0.75,True,1920,67.5,45.08898899999999,71.595382,42.652501,66.88436700000001
7,30,Aston Villa,Sheffield United,Ahmed_El Mohamady,2,4.1,1.0,True,1920,90.0,45.08898899999999,71.595382,42.652501,66.88436700000001
8,30,Aston Villa,Sheffield United,Jonathan_Kodjia,4,5.4,0.0,True,1920,0.0,45.08898899999999,71.595382,42.652501,66.88436700000001
9,30,Aston Villa,Sheffield United,Ørjan_Nyland,1,4.3,1.0,True,1920,90.0,45.08898899999999,71.595382,42.652501,66.88436700000001
10,30,Aston Villa,Sheffield United,Conor_Hourihane,3,5.7,1.0,True,1920,90.0,45.08898899999999,71.595382,42.652501,66.88436700000001
11,30,Aston Villa,Sheffield United,Jack_Grealish,3,6.0,1.0,True,1920,90.0,45.08898899999999,71.595382,42.652501,66.88436700000001
12,30,Aston Villa,Sheffield United,Anwar_El Ghazi,3,5.3,1.0,True,1920,90.0,45.08898899999999,71.595382,42.652501,66.88436700000001
13,30,Aston Villa,Sheffield United,John_McGinn,3,5.3,1.0,True,1920,90.0,45.08898899999999,71.595382,42.652501,66.88436700000001
14,30,Aston Villa,Sheffield United,Andre_Green,3,4.8,0.0,True,1920,0.0,45.08898899999999,71.595382,42.652501,66.88436700000001
15,30,Aston Villa,Sheffield United,Birkir_Bjarnason,3,4.5,0.0,True,1920,0.0,45.08898899999999,71.595382,42.652501,66.88436700000001
16,30,Aston Villa,Sheffield United,Keinan_Davis,3,4.3,1.0,True,1920,90.0,45.08898899999999,71.595382,42.652501,66.88436700000001
17,30,Aston Villa,Sheffield United,Henri_Lansbury,3,4.4,1.0,True,1920,90.0,45.08898899999999,71.595382,42.652501,66.88436700000001
18,30,Aston Villa,Sheffield United,José Ignacio_Peleteiro Romallo,3,5.7,1.0,True,1920,90.0,45.08898899999999,71.595382,42.652501,66.88436700000001
19,30,Aston Villa,Sheffield United,Wesley_Moraes,4,5.4,0.0,True,1920,0.0,45.08898899999999,71.595382,42.652501,66.88436700000001
20,30,Aston Villa,Sheffield United,Jed_Steer,1,4.3,1.0,True,1920,90.0,45.08898899999999,71.595382,42.652501,66.88436700000001
21,30,Aston Villa,Sheffield United,Ezri_Konsa Ngoyo,2,4.3,1.0,True,1920,90.0,45.08898899999999,71.595382,42.652501,66.88436700000001
22,30,Aston Villa,Sheffield United,Bjorn_Engels,2,4.3,0.25,True,1920,22.5,45.08898899999999,71.595382,42.652501,66.88436700000001
23,30,Aston Villa,Sheffield United,Frédéric_Guilbert,2,4.3,1.0,True,1920,90.0,45.08898899999999,71.595382,42.652501,66.88436700000001
24,30,Aston Villa,Sheffield United,Mahmoud Ahmed_Ibrahim Hassan,3,5.2,1.0,True,1920,90.0,45.08898899999999,71.595382,42.652501,66.88436700000001
25,30,Aston Villa,Sheffield United,Douglas Luiz_Soares de Paulo,3,4.3,1.0,True,1920,90.0,45.08898899999999,71.595382,42.652501,66.88436700000001
26,30,Aston Villa,Sheffield United,Lovre_Kalinic,1,4.2,0.0,True,1920,0.0,45.08898899999999,71.595382,42.652501,66.88436700000001
27,30,Aston Villa,Sheffield United,Marvelous_Nakamba,3,4.4,1.0,True,1920,90.0,45.08898899999999,71.595382,42.652501,66.88436700000001
28,30,Aston Villa,Sheffield United,Indiana_Vassilev,3,4.5,1.0,True,1920,90.0,45.08898899999999,71.595382,42.652501,66.88436700000001
29,30,Aston Villa,Sheffield United,José_Reina,1,4.2,1.0,True,1920,90.0,45.08898899999999,71.595382,42.652501,66.88436700000001
30,30,Aston Villa,Sheffield United,Mbwana_Samatta,4,5.2,1.0,True,1920,90.0,45.08898899999999,71.595382,42.652501,66.88436700000001
31,30,Aston Villa,Sheffield United,Borja_González Tomás,4,5.3,0.0,True,1920,0.0,45.08898899999999,71.595382,42.652501,66.88436700000001
32,30,Manchester City,Arsenal,John_Stones,2,5.3,1.0,True,1920,90.0,102.20523300000004,36.99762900000001,93.533026,34.71412300000001
33,30,Manchester City,Arsenal,Riyad_Mahrez,3,8.6,1.0,True,1920,90.0,102.20523300000004,36.99762900000001,93.533026,34.71412300000001
34,30,Manchester City,Arsenal,Nicolás_Otamendi,2,4.8,1.0,True,1920,90.0,102.20523300000004,36.99762900000001,93.533026,34.71412300000001
35,30,Manchester City,Arsenal,Raheem_Sterling,3,11.8,1.0,True,1920,90.0,102.20523300000004,36.99762900000001,93.533026,34.71412300000001
36,30,Manchester City,Arsenal,David_Silva,3,7.3,1.0,True,1920,90.0,102.20523300000004,36.99762900000001,93.533026,34.71412300000001
37,30,Manchester City,Arsenal,Fernando_Luiz Rosa,3,5.1,1.0,True,1920,90.0,102.20523300000004,36.99762900000001,93.533026,34.71412300000001
38,30,Manchester City,Arsenal,Kevin_De Bruyne,3,10.8,1.0,True,1920,90.0,102.20523300000004,36.99762900000001,93.533026,34.71412300000001
39,30,Manchester City,Arsenal,Ilkay_Gündogan,3,5.1,1.0,True,1920,90.0,102.20523300000004,36.99762900000001,93.533026,34.71412300000001
40,30,Manchester City,Arsenal,Oleksandr_Zinchenko,2,5.2,1.0,True,1920,90.0,102.20523300000004,36.99762900000001,93.533026,34.71412300000001
41,30,Manchester City,Arsenal,Sergio_Agüero,4,11.7,0.0,True,1920,0.0,102.20523300000004,36.99762900000001,93.533026,34.71412300000001
42,30,Manchester City,Arsenal,Kyle_Walker,2,5.6,1.0,True,1920,90.0,102.20523300000004,36.99762900000001,93.533026,34.71412300000001
43,30,Manchester City,Arsenal,Leroy_Sané,3,9.1,0.0,True,1920,0.0,102.20523300000004,36.99762900000001,93.533026,34.71412300000001
44,30,Manchester City,Arsenal,Claudio_Bravo,1,4.7,1.0,True,1920,90.0,102.20523300000004,36.99762900000001,93.533026,34.71412300000001
45,30,Manchester City,Arsenal,Gabriel Fernando_de Jesus,4,9.7,1.0,True,1920,90.0,102.20523300000004,36.99762900000001,93.533026,34.71412300000001
46,30,Manchester City,Arsenal,Ederson_Santana de Moraes,1,6.0,1.0,True,1920,90.0,102.20523300000004,36.99762900000001,93.533026,34.71412300000001
47,30,Manchester City,Arsenal,Bernardo Mota_Veiga de Carvalho e Silva,3,7.6,1.0,True,1920,90.0,102.20523300000004,36.99762900000001,93.533026,34.71412300000001
48,30,Manchester City,Arsenal,Danilo Luiz_da Silva,2,5.0,0.0,True,1920,0.0,102.20523300000004,36.99762900000001,93.533026,34.71412300000001
49,30,Manchester City,Arsenal,Benjamin_Mendy,2,5.5,1.0,True,1920,90.0,102.20523300000004,36.99762900000001,93.533026,34.71412300000001
50,30,Manchester City,Arsenal,Phil_Foden,3,5.5,1.0,True,1920,90.0,102.20523300000004,36.99762900000001,93.533026,34.71412300000001
51,30,Manchester City,Arsenal,Aymeric_Laporte,2,6.3,1.0,True,1920,90.0,102.20523300000004,36.99762900000001,93.533026,34.71412300000001
52,30,Manchester City,Arsenal,José Ángel_Esmorís Tasende,2,4.6,0.0,True,1920,0.0,102.20523300000004,36.99762900000001,93.533026,34.71412300000001
53,30,Manchester City,Arsenal,Rodrigo_Hernandez,3,5.3,1.0,True,1920,90.0,102.20523300000004,36.99762900000001,93.533026,34.71412300000001
54,30,Manchester City,Arsenal,João Pedro Cavaco_Cancelo,2,5.1,1.0,True,1920,90.0,102.20523300000004,36.99762900000001,93.533026,34.71412300000001
55,30,Manchester City,Arsenal,Eric_Garcia,2,4.5,1.0,True,1920,90.0,102.20523300000004,36.99762900000001,93.533026,34.71412300000001
56,30,Manchester City,Arsenal,Scott_Carson,1,4.0,1.0,True,1920,90.0,102.20523300000004,36.99762900000001,93.533026,34.71412300000001
57,30,Manchester City,Arsenal,Taylor_Harwood-Bellis,2,4.0,1.0,True,1920,90.0,102.20523300000004,36.99762900000001,93.533026,34.71412300000001
58,30,Manchester City,Arsenal,Cole_Palmer,3,4.5,1.0,True,1920,90.0,102.20523300000004,36.99762900000001,93.533026,34.71412300000001
59,30,Manchester City,Arsenal,Tommy_Doyle,3,4.5,1.0,True,1920,90.0,102.20523300000004,36.99762900000001,93.533026,34.71412300000001
60,29,Arsenal,West Ham United,Laurent_Koscielny,2,5.0,0.0,True,1920,0.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
61,29,Arsenal,West Ham United,Héctor_Bellerín,2,5.3,1.0,True,1920,90.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
62,29,Arsenal,West Ham United,Carl_Jenkinson,2,4.5,0.0,True,1920,0.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
63,29,Arsenal,West Ham United,Nacho_Monreal,2,5.0,0.0,True,1920,0.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
64,29,Arsenal,West Ham United,Calum_Chambers,2,4.3,0.0,True,1920,0.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
65,29,Arsenal,West Ham United,Mesut_Özil,3,7.0,0.75,True,1920,67.5,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
66,29,Arsenal,West Ham United,Mohamed_Elneny,3,4.2,0.0,True,1920,0.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
67,29,Arsenal,West Ham United,Granit_Xhaka,3,5.1,1.0,True,1920,90.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
68,29,Arsenal,West Ham United,Henrikh_Mkhitaryan,3,6.7,0.0,True,1920,0.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
69,29,Arsenal,West Ham United,Cédric_Soares,2,4.8,1.0,True,1920,90.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
70,29,Arsenal,West Ham United,Rob_Holding,2,4.4,1.0,True,1920,90.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
71,29,Arsenal,West Ham United,Shkodran_Mustafi,2,5.1,1.0,True,1920,90.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
72,29,Arsenal,West Ham United,David_Luiz Moreira Marinho,2,5.7,1.0,True,1920,90.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
73,29,Arsenal,West Ham United,Ainsley_Maitland-Niles,2,4.5,1.0,True,1920,90.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
74,29,Arsenal,West Ham United,Matt_Macey,1,4.0,1.0,True,1920,90.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
75,29,Arsenal,West Ham United,Sead_Kolasinac,2,5.2,1.0,True,1920,90.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
76,29,Arsenal,West Ham United,Alexandre_Lacazette,4,9.2,1.0,True,1920,90.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
77,29,Arsenal,West Ham United,Reiss_Nelson,3,5.3,1.0,True,1920,90.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
78,29,Arsenal,West Ham United,Edward_Nketiah,4,4.4,0.0,True,1920,0.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
79,29,Arsenal,West Ham United,Konstantinos_Mavropanos,2,4.3,0.0,True,1920,0.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
80,29,Arsenal,West Ham United,Pierre-Emerick_Aubameyang,4,10.9,1.0,True,1920,90.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
81,29,Arsenal,West Ham United,Joseph_Willock,3,4.7,1.0,True,1920,90.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
82,29,Arsenal,West Ham United,Bernd_Leno,1,4.8,0.0,True,1920,0.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
83,29,Arsenal,West Ham United,Sokratis_Papastathopoulos,2,4.8,1.0,True,1920,90.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
84,29,Arsenal,West Ham United,Lucas_Torreira,3,4.7,1.0,True,1920,90.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
85,29,Arsenal,West Ham United,Matteo_Guendouzi,3,4.1,1.0,True,1920,90.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
86,29,Arsenal,West Ham United,Emiliano_Martínez,1,4.3,1.0,True,1920,90.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
87,29,Arsenal,West Ham United,Zech_Medley,2,4.0,1.0,True,1920,90.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
88,29,Arsenal,West Ham United,Bukayo_Saka,3,4.7,1.0,True,1920,90.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
89,29,Arsenal,West Ham United,Daniel_Ceballos Fernández,3,5.2,1.0,True,1920,90.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
90,29,Arsenal,West Ham United,Nicolas_Pépé,3,8.9,1.0,True,1920,90.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
91,29,Arsenal,West Ham United,Gabriel Teodoro_Martinelli Silva,4,4.3,0.0,True,1920,0.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
92,29,Arsenal,West Ham United,Kieran_Tierney,2,5.3,1.0,True,1920,90.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
93,29,Arsenal,West Ham United,Emile_Smith Rowe,3,4.3,0.0,True,1920,0.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
94,29,Arsenal,West Ham United,Tyreece_John-Jules,4,4.4,0.0,True,1920,0.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
95,29,Arsenal,West Ham United,Pablo_Marí,2,4.4,0.0,True,1920,0.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
96,29,Arsenal,West Ham United,Matthew_Smith,2,4.0,1.0,True,1920,90.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
97,29,Burnley,Tottenham Hotspur,Matthew_Lowton,2,4.2,0.0,True,1920,0.0,49.3468938,53.839223,47.06338279999999,50.01831
98,29,Burnley,Tottenham Hotspur,Ben_Mee,2,5.0,0.0,True,1920,0.0,49.3468938,53.839223,47.06338279999999,50.01831
99,29,Burnley,Tottenham Hotspur,James_Tarkowski,2,5.2,1.0,True,1920,90.0,49.3468938,53.839223,47.06338279999999,50.01831
100,29,Burnley,Tottenham Hotspur,Ashley_Barnes,4,6.1,0.0,True,1920,0.0,49.3468938,53.839223,47.06338279999999,50.01831
101,29,Burnley,Tottenham Hotspur,Aaron_Lennon,3,4.6,0.0,True,1920,0.0,49.3468938,53.839223,47.06338279999999,50.01831
102,29,Burnley,Tottenham Hotspur,Joe_Hart,1,4.2,0.0,True,1920,0.0,49.3468938,53.839223,47.06338279999999,50.01831
103,29,Burnley,Tottenham Hotspur,Ben_Gibson,2,3.9,0.0,True,1920,0.0,49.3468938,53.839223,47.06338279999999,50.01831
104,29,Burnley,Tottenham Hotspur,Jay_Rodriguez,4,5.7,1.0,True,1920,90.0,49.3468938,53.839223,47.06338279999999,50.01831
105,29,Burnley,Tottenham Hotspur,Erik_Pieters,2,4.2,1.0,True,1920,90.0,49.3468938,53.839223,47.06338279999999,50.01831
106,29,Burnley,Tottenham Hotspur,Phil_Bardsley,2,4.3,1.0,True,1920,90.0,49.3468938,53.839223,47.06338279999999,50.01831
107,29,Burnley,Tottenham Hotspur,Jack_Cork,3,4.9,0.0,True,1920,0.0,49.3468938,53.839223,47.06338279999999,50.01831
108,29,Burnley,Tottenham Hotspur,Nick_Pope,1,5.0,1.0,True,1920,90.0,49.3468938,53.839223,47.06338279999999,50.01831
109,29,Burnley,Tottenham Hotspur,Johann Berg_Gudmundsson,3,5.9,1.0,True,1920,90.0,49.3468938,53.839223,47.06338279999999,50.01831
110,29,Burnley,Tottenham Hotspur,Matej_Vydra,4,5.1,1.0,True,1920,90.0,49.3468938,53.839223,47.06338279999999,50.01831
111,29,Burnley,Tottenham Hotspur,Steven_Defour,3,5.5,0.0,True,1920,0.0,49.3468938,53.839223,47.06338279999999,50.01831
112,29,Burnley,Tottenham Hotspur,Jeff_Hendrick,3,5.4,0.0,True,1920,0.0,49.3468938,53.839223,47.06338279999999,50.01831
113,29,Burnley,Tottenham Hotspur,Kevin_Long,2,4.3,1.0,True,1920,90.0,49.3468938,53.839223,47.06338279999999,50.01831
114,29,Burnley,Tottenham Hotspur,Robbie_Brady,3,5.5,1.0,True,1920,90.0,49.3468938,53.839223,47.06338279999999,50.01831
115,29,Burnley,Tottenham Hotspur,Ashley_Westwood,3,5.5,1.0,True,1920,90.0,49.3468938,53.839223,47.06338279999999,50.01831
116,29,Burnley,Tottenham Hotspur,Charlie_Taylor,2,4.4,1.0,True,1920,90.0,49.3468938,53.839223,47.06338279999999,50.01831
117,29,Burnley,Tottenham Hotspur,Chris_Wood,4,6.1,1.0,True,1920,90.0,49.3468938,53.839223,47.06338279999999,50.01831
118,29,Burnley,Tottenham Hotspur,Dwight_McNeil,3,6.0,1.0,True,1920,90.0,49.3468938,53.839223,47.06338279999999,50.01831
119,29,Burnley,Tottenham Hotspur,Abd-Al-Ali Morakinyo Olaposi_Koiki,2,4.0,0.0,True,1920,0.0,49.3468938,53.839223,47.06338279999999,50.01831
120,29,Burnley,Tottenham Hotspur,Josh_Benson,3,4.5,1.0,True,1920,90.0,49.3468938,53.839223,47.06338279999999,50.01831
121,29,Burnley,Tottenham Hotspur,Anthony_Driscoll-Glennon,2,3.9,0.0,True,1920,0.0,49.3468938,53.839223,47.06338279999999,50.01831
122,29,Burnley,Tottenham Hotspur,Bailey_Peacock-Farrell,1,4.3,1.0,True,1920,90.0,49.3468938,53.839223,47.06338279999999,50.01831
123,29,Burnley,Tottenham Hotspur,Mace_Goodridge,3,4.5,1.0,True,1920,90.0,49.3468938,53.839223,47.06338279999999,50.01831
124,29,Burnley,Tottenham Hotspur,Josh_Brownhill,3,4.8,1.0,True,1920,90.0,49.3468938,53.839223,47.06338279999999,50.01831
125,29,Burnley,Tottenham Hotspur,Jimmy_Dunne,2,4.0,1.0,True,1920,90.0,49.3468938,53.839223,47.06338279999999,50.01831
126,29,Burnley,Tottenham Hotspur,Bobby_Thomas,2,4.0,1.0,True,1920,90.0,49.3468938,53.839223,47.06338279999999,50.01831
127,29,Burnley,Tottenham Hotspur,Max_Thompson,4,4.5,1.0,True,1920,90.0,49.3468938,53.839223,47.06338279999999,50.01831
128,29,Burnley,Tottenham Hotspur,Lukas_Jensen,1,4.0,1.0,True,1920,90.0,49.3468938,53.839223,47.06338279999999,50.01831
129,29,Chelsea,Everton,Olivier_Giroud,4,6.7,1.0,True,1920,90.0,76.227787,41.0882999,70.89959900000002,39.5659679
130,29,Chelsea,Everton,César_Azpilicueta,2,6.0,1.0,True,1920,90.0,76.227787,41.0882999,70.89959900000002,39.5659679
131,29,Chelsea,Everton,Kurt_Zouma,2,4.7,1.0,True,1920,90.0,76.227787,41.0882999,70.89959900000002,39.5659679
132,29,Chelsea,Everton,Willian_Borges Da Silva,3,7.4,1.0,True,1920,90.0,76.227787,41.0882999,70.89959900000002,39.5659679
133,29,Chelsea,Everton,Ruben_Loftus-Cheek,3,5.9,1.0,True,1920,90.0,76.227787,41.0882999,70.89959900000002,39.5659679
134,29,Chelsea,Everton,Pedro_Rodríguez Ledesma,3,6.8,1.0,True,1920,90.0,76.227787,41.0882999,70.89959900000002,39.5659679
135,29,Chelsea,Everton,Robert Kenedy_Nunes do Nascimento,3,5.2,0.0,True,1920,0.0,76.227787,41.0882999,70.89959900000002,39.5659679
136,29,Chelsea,Everton,N'Golo_Kanté,3,5.0,0.0,True,1920,0.0,76.227787,41.0882999,70.89959900000002,39.5659679
137,29,Chelsea,Everton,Michy_Batshuayi,4,6.6,1.0,True,1920,90.0,76.227787,41.0882999,70.89959900000002,39.5659679
138,29,Chelsea,Everton,Ross_Barkley,3,5.6,1.0,True,1920,90.0,76.227787,41.0882999,70.89959900000002,39.5659679
139,29,Chelsea,Everton,Willy_Caballero,1,4.8,1.0,True,1920,90.0,76.227787,41.0882999,70.89959900000002,39.5659679
140,29,Chelsea,Everton,Marcos_Alonso,2,6.1,1.0,True,1920,90.0,76.227787,41.0882999,70.89959900000002,39.5659679
141,29,Chelsea,Everton,Antonio_Rüdiger,2,5.9,1.0,True,1920,90.0,76.227787,41.0882999,70.89959900000002,39.5659679
142,29,Chelsea,Everton,Andreas_Christensen,2,4.8,1.0,True,1920,90.0,76.227787,41.0882999,70.89959900000002,39.5659679
143,29,Chelsea,Everton,Fikayo_Tomori,2,4.2,0.0,True,1920,0.0,76.227787,41.0882999,70.89959900000002,39.5659679
144,29,Chelsea,Everton,Davide_Zappacosta,2,4.2,0.0,True,1920,0.0,76.227787,41.0882999,70.89959900000002,39.5659679
145,29,Chelsea,Everton,Ethan_Ampadu,3,4.3,0.0,True,1920,0.0,76.227787,41.0882999,70.89959900000002,39.5659679
146,29,Chelsea,Everton,Callum_Hudson-Odoi,3,5.1,1.0,True,1920,90.0,76.227787,41.0882999,70.89959900000002,39.5659679
147,29,Chelsea,Everton,Emerson_Palmieri dos Santos,2,5.4,1.0,True,1920,90.0,76.227787,41.0882999,70.89959900000002,39.5659679
148,29,Chelsea,Everton,Tammy_Abraham,4,7.4,1.0,True,1920,90.0,76.227787,41.0882999,70.89959900000002,39.5659679
149,29,Chelsea,Everton,Jorge Luiz_Frello Filho,3,4.9,1.0,True,1920,90.0,76.227787,41.0882999,70.89959900000002,39.5659679
150,29,Chelsea,Everton,Kepa_Arrizabalaga,1,5.4,1.0,True,1920,90.0,76.227787,41.0882999,70.89959900000002,39.5659679
151,29,Chelsea,Everton,Mateo_Kovacic,3,5.3,1.0,True,1920,90.0,76.227787,41.0882999,70.89959900000002,39.5659679
152,29,Chelsea,Everton,Addji Keaninkin Marc-Israel_Guehi,2,3.9,0.0,True,1920,0.0,76.227787,41.0882999,70.89959900000002,39.5659679
153,29,Chelsea,Everton,Christian_Pulisic,3,7.3,1.0,True,1920,90.0,76.227787,41.0882999,70.89959900000002,39.5659679
154,29,Chelsea,Everton,Mason_Mount,3,6.1,1.0,True,1920,90.0,76.227787,41.0882999,70.89959900000002,39.5659679
155,29,Chelsea,Everton,Reece_James,2,4.9,1.0,True,1920,90.0,76.227787,41.0882999,70.89959900000002,39.5659679
156,29,Chelsea,Everton,Billy_Gilmour,3,4.2,0.0,True,1920,0.0,76.227787,41.0882999,70.89959900000002,39.5659679
157,29,Chelsea,Everton,Faustino_Anjorin,3,4.5,1.0,True,1920,90.0,76.227787,41.0882999,70.89959900000002,39.5659679
158,29,Chelsea,Everton,Armando_Broja,4,4.5,1.0,True,1920,90.0,76.227787,41.0882999,70.89959900000002,39.5659679
159,29,Chelsea,Everton,Lewis_Bate,3,4.5,1.0,True,1920,90.0,76.227787,41.0882999,70.89959900000002,39.5659679
160,29,Crystal Palace,Watford,Gary_Cahill,2,4.4,0.0,True,1920,0.0,34.447955500000006,57.392237,32.1644455,56.631067
161,29,Crystal Palace,Watford,Wayne_Hennessey,1,4.2,1.0,True,1920,90.0,34.447955500000006,57.392237,32.1644455,56.631067
162,29,Crystal Palace,Watford,James_Tomkins,2,5.0,0.0,True,1920,0.0,34.447955500000006,57.392237,32.1644455,56.631067
163,29,Crystal Palace,Watford,Scott_Dann,2,4.3,1.0,True,1920,90.0,34.447955500000006,57.392237,32.1644455,56.631067
164,29,Crystal Palace,Watford,Joel_Ward,2,4.3,1.0,True,1920,90.0,34.447955500000006,57.392237,32.1644455,56.631067
165,29,Crystal Palace,Watford,Martin_Kelly,2,4.1,1.0,True,1920,90.0,34.447955500000006,57.392237,32.1644455,56.631067
166,29,Crystal Palace,Watford,Wilfried_Zaha,3,6.6,1.0,True,1920,90.0,34.447955500000006,57.392237,32.1644455,56.631067
167,29,Crystal Palace,Watford,James_McArthur,3,5.2,1.0,True,1920,90.0,34.447955500000006,57.392237,32.1644455,56.631067
168,29,Crystal Palace,Watford,Andros_Townsend,3,5.6,1.0,True,1920,90.0,34.447955500000006,57.392237,32.1644455,56.631067
169,29,Crystal Palace,Watford,Connor_Wickham,4,4.3,0.0,True,1920,0.0,34.447955500000006,57.392237,32.1644455,56.631067
170,29,Crystal Palace,Watford,James_McCarthy,3,4.2,1.0,True,1920,90.0,34.447955500000006,57.392237,32.1644455,56.631067
171,29,Crystal Palace,Watford,Jeffrey_Schlupp,3,5.4,0.0,True,1920,0.0,34.447955500000006,57.392237,32.1644455,56.631067
172,29,Crystal Palace,Watford,Mamadou_Sakho,2,5.0,1.0,True,1920,90.0,34.447955500000006,57.392237,32.1644455,56.631067
173,29,Crystal Palace,Watford,Christian_Benteke,4,5.7,0.0,True,1920,0.0,34.447955500000006,57.392237,32.1644455,56.631067
174,29,Crystal Palace,Watford,Patrick_van Aanholt,2,5.6,1.0,True,1920,90.0,34.447955500000006,57.392237,32.1644455,56.631067
175,29,Crystal Palace,Watford,Cheikhou_Kouyaté,3,4.9,1.0,True,1920,90.0,34.447955500000006,57.392237,32.1644455,56.631067
176,29,Crystal Palace,Watford,Luke_Dreher,3,4.3,1.0,True,1920,90.0,34.447955500000006,57.392237,32.1644455,56.631067
177,29,Crystal Palace,Watford,Jordan_Ayew,4,5.1,1.0,True,1920,90.0,34.447955500000006,57.392237,32.1644455,56.631067
178,29,Crystal Palace,Watford,Luka_Milivojevic,3,6.7,1.0,True,1920,90.0,34.447955500000006,57.392237,32.1644455,56.631067
179,29,Crystal Palace,Watford,Jairo_Riedewald,3,4.5,1.0,True,1920,90.0,34.447955500000006,57.392237,32.1644455,56.631067
180,29,Crystal Palace,Watford,Nya_Kirby,3,4.5,1.0,True,1920,90.0,34.447955500000006,57.392237,32.1644455,56.631067
181,29,Crystal Palace,Watford,James_Daly,4,4.5,0.0,True,1920,0.0,34.447955500000006,57.392237,32.1644455,56.631067
182,29,Crystal Palace,Watford,Víctor_Camarasa,3,4.5,0.0,True,1920,0.0,34.447955500000006,57.392237,32.1644455,56.631067
183,29,Crystal Palace,Watford,Vicente_Guaita,1,4.9,1.0,True,1920,90.0,34.447955500000006,57.392237,32.1644455,56.631067
184,29,Crystal Palace,Watford,Max_Meyer,3,5.2,1.0,True,1920,90.0,34.447955500000006,57.392237,32.1644455,56.631067
185,29,Crystal Palace,Watford,Sam_Woods,2,3.9,0.0,True,1920,0.0,34.447955500000006,57.392237,32.1644455,56.631067
186,29,Crystal Palace,Watford,Nikola_Tavares,2,4.0,0.0,True,1920,0.0,34.447955500000006,57.392237,32.1644455,56.631067
187,29,Crystal Palace,Watford,Stephen_Henderson,1,4.0,1.0,True,1920,90.0,34.447955500000006,57.392237,32.1644455,56.631067
188,29,Crystal Palace,Watford,Tyrick_Mitchell,2,4.0,1.0,True,1920,90.0,34.447955500000006,57.392237,32.1644455,56.631067
